model_name 8x5_5e-4_rgb12_22:43:46_1_0_23:17:34
loading nuscenes...
making parser...
indices (28130, 1)
NuscData: 28130 samples. Split: train.
                   Augmentation Conf: {'final_dim': (448, 800), 'cams': ['CAM_FRONT_LEFT', 'CAM_FRONT', 'CAM_FRONT_RIGHT', 'CAM_BACK_LEFT', 'CAM_BACK', 'CAM_BACK_RIGHT'], 'ncams': 6}
indices (6019, 1)
NuscData: 6019 samples. Split: val.
                   Augmentation Conf: {'final_dim': (448, 800), 'cams': ['CAM_FRONT_LEFT', 'CAM_FRONT', 'CAM_FRONT_RIGHT', 'CAM_BACK_LEFT', 'CAM_BACK', 'CAM_BACK_RIGHT'], 'ncams': 6}
data ready
total_params 42048711
reading ckpt from checkpoints/8x5_5e-4_rgb12_22:43:46
...found checkpoint checkpoints/8x5_5e-4_rgb12_22:43:46/model-000025000.pth
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000040/6019; rtime 0.00; itime 0.18 (184.63 ms); loss 2.27991; iou_ev 45.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000041/6019; rtime 0.00; itime 0.18 (184.42 ms); loss 2.76029; iou_ev 45.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000042/6019; rtime 0.00; itime 0.18 (184.22 ms); loss 2.85786; iou_ev 44.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000043/6019; rtime 0.00; itime 0.18 (184.02 ms); loss 2.65259; iou_ev 44.5
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000044/6019; rtime 0.00; itime 0.18 (183.83 ms); loss 3.15159; iou_ev 44.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000045/6019; rtime 0.00; itime 0.18 (183.65 ms); loss 3.04715; iou_ev 43.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000046/6019; rtime 0.00; itime 0.18 (183.48 ms); loss 3.48490; iou_ev 43.5
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000047/6019; rtime 0.00; itime 0.18 (183.32 ms); loss 6.64137; iou_ev 42.9
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000048/6019; rtime 0.00; itime 0.18 (183.17 ms); loss 5.37056; iou_ev 42.5
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000049/6019; rtime 0.00; itime 0.18 (183.02 ms); loss 4.25359; iou_ev 42.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000050/6019; rtime 0.00; itime 0.18 (182.89 ms); loss 3.97547; iou_ev 41.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000051/6019; rtime 0.00; itime 0.18 (182.76 ms); loss 2.94250; iou_ev 41.5
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000052/6019; rtime 0.00; itime 0.18 (182.64 ms); loss 3.43752; iou_ev 41.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000053/6019; rtime 0.00; itime 0.18 (182.51 ms); loss 4.11382; iou_ev 40.9
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000054/6019; rtime 0.00; itime 0.18 (182.38 ms); loss 0.20403; iou_ev 41.0
